STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; STRUKTUR_VERSION; LUFTTEMPERATUR; REL_FEUCHTE; STRAHLUNGSTEMPERATUR; eor                                                                                    
    13667;  2022100816;   3;0;   17.2;   55;   16.4;eor                                                                                                                                                 
    13667;  2022100817;   3;0;   16.2;   60;   14.0;eor                                                                                                                                                 
    13667;  2022100818;   3;0;   14.2;   71;   11.6;eor                                                                                                                                                 
    13667;  2022100819;   3;0;   13.2;   74;   10.8;eor                                                                                                                                                 
    13667;  2022100820;   3;0;   12.4;   76;   10.2;eor                                                                                                                                                 
    13667;  2022100821;   3;0;   12.0;   74;    9.9;eor                                                                                                                                                 
    13667;  2022100822;   3;0;   10.9;   80;    8.9;eor                                                                                                                                                 
    13667;  2022100823;   3;0;   10.2;   83;    8.2;eor                                                                                                                                                 
    13667;  2022100900;   3;0;   12.6;   70;   11.0;eor                                                                                                                                                 
    13667;  2022100901;   3;0;   13.1;   68;   11.6;eor                                                                                                                                                 
    13667;  2022100902;   3;0;   13.3;   66;   11.8;eor                                                                                                                                                 
    13667;  2022100903;   3;0;    9.9;   81;    8.1;eor                                                                                                                                                 
    13667;  2022100904;   3;0;    8.3;   90;    6.5;eor                                                                                                                                                 
    13667;  2022100905;   3;0;    7.7;   91;    6.3;eor                                                                                                                                                 
    13667;  2022100906;   3;0;    6.5;   96;    6.4;eor                                                                                                                                                 
    13667;  2022100907;   3;0;    6.8;   96;    7.4;eor                                                                                                                                                 
    13667;  2022100908;   3;0;    7.4;   92;    9.8;eor                                                                                                                                                 
    13667;  2022100909;   3;0;    8.5;   90;   11.4;eor                                                                                                                                                 
    13667;  2022100910;   3;0;    9.2;   90;   12.0;eor                                                                                                                                                 
    13667;  2022100911;   3;0;   10.6;   81;   13.1;eor                                                                                                                                                 
    13667;  2022100912;   3;0;   13.3;   71;   26.3;eor                                                                                                                                                 
    13667;  2022100913;   3;0;   15.0;   65;   22.3;eor                                                                                                                                                 
    13667;  2022100914;   3;0;   15.7;   62;   16.5;eor                                                                                                                                                 
    13667;  2022100915;   3;0;   16.6;   60;   17.3;eor                                                                                                                                                 
    13667;  2022100916;   3;0;   16.3;   61;   15.9;eor                                                                                                                                                 
    13667;  2022100917;   3;0;   15.2;   69;   13.2;eor                                                                                                                                                 
    13667;  2022100918;   3;0;   13.7;   77;   11.5;eor                                                                                                                                                 
    13667;  2022100919;   3;0;   13.6;   76;   11.9;eor                                                                                                                                                 
    13667;  2022100920;   3;0;   12.6;   79;   10.7;eor                                                                                                                                                 
    13667;  2022100921;   3;0;   12.9;   75;   11.5;eor                                                                                                                                                 
    13667;  2022100922;   3;0;   12.4;   79;   11.0;eor                                                                                                                                                 
    13667;  2022100923;   3;0;   12.0;   84;   11.1;eor                                                                                                                                                 
    13667;  2022101000;   3;0;   11.9;   83;   11.0;eor                                                                                                                                                 
    13667;  2022101001;   3;0;   11.9;   84;   11.2;eor                                                                                                                                                 
    13667;  2022101002;   3;0;   11.7;   86;   10.6;eor                                                                                                                                                 
    13667;  2022101003;   3;0;   12.0;   85;   11.3;eor                                                                                                                                                 
    13667;  2022101004;   3;0;   11.9;   87;   11.2;eor                                                                                                                                                 
    13667;  2022101005;   3;0;   12.2;   84;   11.7;eor                                                                                                                                                 
    13667;  2022101006;   3;0;   12.5;   88;   11.7;eor                                                                                                                                                 
    13667;  2022101007;   3;0;   13.0;   88;   12.5;eor                                                                                                                                                 
    13667;  2022101008;   3;0;   15.5;   83;   24.7;eor                                                                                                                                                 
    13667;  2022101009;   3;0;   19.8;   63;   33.8;eor                                                                                                                                                 
    13667;  2022101010;   3;0;   19.6;   61;   20.6;eor                                                                                                                                                 
    13667;  2022101011;   3;0;   20.8;   57;   21.9;eor                                                                                                                                                 
    13667;  2022101012;   3;0;   21.5;   54;   32.2;eor                                                                                                                                                 
    13667;  2022101013;   3;0;   22.3;   49;   28.8;eor                                                                                                                                                 
    13667;  2022101014;   3;0;   22.1;   49;   23.2;eor                                                                                                                                                 
    13667;  2022101015;   3;0;   22.2;   49;   23.2;eor                                                                                                                                                 
    13667;  2022101016;   3;0;   21.6;   53;   21.2;eor                                                                                                                                                 
    13667;  2022101017;   3;0;   19.5;   62;   17.5;eor                                                                                                                                                 
    13667;  2022101018;   3;0;   18.1;   68;   16.2;eor                                                                                                                                                 
    13667;  2022101019;   3;0;   17.8;   68;   16.6;eor                                                                                                                                                 
    13667;  2022101020;   3;0;   17.3;   72;   15.9;eor                                                                                                                                                 
    13667;  2022101021;   3;0;   15.9;   89;   14.6;eor                                                                                                                                                 
    13667;  2022101022;   3;0;   15.7;   85;   14.5;eor                                                                                                                                                 
    13667;  2022101023;   3;0;   15.0;   89;   13.7;eor                                                                                                                                                 
    13667;  2022101100;   3;0;   14.9;   90;   13.9;eor                                                                                                                                                 
    13667;  2022101101;   3;0;   14.4;   89;   13.3;eor                                                                                                                                                 
    13667;  2022101102;   3;0;   14.3;   89;   13.3;eor                                                                                                                                                 
    13667;  2022101103;   3;0;   14.2;   90;   13.3;eor                                                                                                                                                 
    13667;  2022101104;   3;0;   13.8;   92;   12.4;eor                                                                                                                                                 
    13667;  2022101105;   3;0;   13.1;   91;   11.4;eor                                                                                                                                                 
    13667;  2022101106;   3;0;   12.9;   90;   11.4;eor                                                                                                                                                 
    13667;  2022101107;   3;0;   13.8;   88;   13.8;eor                                                                                                                                                 
    13667;  2022101108;   3;0;   14.0;   88;   17.2;eor                                                                                                                                                 
    13667;  2022101109;   3;0;   14.3;   90;   15.7;eor                                                                                                                                                 
    13667;  2022101110;   3;0;   14.3;   88;   15.6;eor                                                                                                                                                 
    13667;  2022101111;   3;0;   14.7;   86;   16.0;eor                                                                                                                                                 
    13667;  2022101112;   3;0;   15.1;   83;   18.0;eor                                                                                                                                                 
    13667;  2022101113;   3;0;   15.6;   78;   18.5;eor                                                                                                                                                 
    13667;  2022101114;   3;0;   15.8;   76;   18.2;eor                                                                                                                                                 
    13667;  2022101115;   3;0;   15.8;   75;   18.0;eor                                                                                                                                                 
    13667;  2022101116;   3;0;   15.7;   77;   16.2;eor                                                                                                                                                 
    13667;  2022101117;   3;0;   15.1;   81;   14.0;eor                                                                                                                                                 
    13667;  2022101118;   3;0;   14.7;   83;   13.8;eor                                                                                                                                                 
    13667;  2022101119;   3;0;   14.3;   84;   13.9;eor                                                                                                                                                 
    13667;  2022101120;   3;0;   13.9;   85;   13.1;eor                                                                                                                                                 
    13667;  2022101121;   3;0;   13.4;   86;   12.1;eor                                                                                                                                                 
    13667;  2022101122;   3;0;   12.9;   87;   12.7;eor                                                                                                                                                 
    13667;  2022101123;   3;0;   12.6;   85;   12.3;eor                                                                                                                                                 
    13667;  2022101200;   3;0;   12.5;   84;   12.4;eor                                                                                                                                                 
    13667;  2022101201;   3;0;   11.9;   83;   11.8;eor                                                                                                                                                 
    13667;  2022101202;   3;0;   11.4;   85;   10.1;eor                                                                                                                                                 
    13667;  2022101203;   3;0;   11.6;   85;   11.4;eor                                                                                                                                                 
    13667;  2022101204;   3;0;   12.0;   84;   11.8;eor                                                                                                                                                 
    13667;  2022101205;   3;0;   11.8;   90;   11.6;eor                                                                                                                                                 
    13667;  2022101206;   3;0;   12.0;   90;   11.8;eor                                                                                                                                                 
    13667;  2022101207;   3;0;   12.2;   87;   13.0;eor                                                                                                                                                 
    13667;  2022101208;   3;0;   13.3;   85;   16.4;eor                                                                                                                                                 
    13667;  2022101209;   3;0;   14.2;   80;   23.2;eor                                                                                                                                                 
    13667;  2022101210;   3;0;   14.9;   78;   20.3;eor                                                                                                                                                 
    13667;  2022101211;   3;0;   15.8;   76;   19.7;eor                                                                                                                                                 
    13667;  2022101212;   3;0;   16.5;   75;   21.3;eor                                                                                                                                                 
    13667;  2022101213;   3;0;   17.1;   70;   23.5;eor                                                                                                                                                 
    13667;  2022101214;   3;0;   16.9;   72;   17.9;eor                                                                                                                                                 
    13667;  2022101215;   3;0;   17.8;   70;   18.5;eor                                                                                                                                                 
    13667;  2022101216;   3;0;   17.3;   72;   16.7;eor                                                                                                                                                 
    13667;  2022101217;   3;0;   16.1;   77;   14.0;eor                                                                                                                                                 
    13667;  2022101218;   3;0;   15.0;   84;   13.6;eor                                                                                                                                                 
    13667;  2022101219;   3;0;   15.3;   82;   14.6;eor                                                                                                                                                 
    13667;  2022101220;   3;0;   15.0;   81;   14.7;eor                                                                                                                                                 
    13667;  2022101221;   3;0;   15.4;   80;   14.9;eor                                                                                                                                                 
    13667;  2022101222;   3;0;   15.3;   77;   14.8;eor                                                                                                                                                 
    13667;  2022101223;   3;0;   15.0;   77;   13.8;eor                                                                                                                                                 
    13667;  2022101300;   3;0;   13.6;   84;   11.6;eor                                                                                                                                                 
    13667;  2022101301;   3;0;   12.4;   87;   10.5;eor                                                                                                                                                 
    13667;  2022101302;   3;0;   12.4;   87;   10.9;eor                                                                                                                                                 
    13667;  2022101303;   3;0;   11.7;   90;    9.9;eor                                                                                                                                                 
    13667;  2022101304;   3;0;   12.6;   83;   10.8;eor                                                                                                                                                 
    13667;  2022101305;   3;0;   12.0;   88;   10.7;eor                                                                                                                                                 
    13667;  2022101306;   3;0;   11.7;   89;   10.7;eor                                                                                                                                                 
    13667;  2022101307;   3;0;   12.1;   84;   14.2;eor                                                                                                                                                 
    13667;  2022101308;   3;0;   12.8;   84;   14.4;eor                                                                                                                                                 
    13667;  2022101309;   3;0;   13.5;   81;   15.7;eor                                                                                                                                                 
    13667;  2022101310;   3;0;   15.1;   76;   18.2;eor                                                                                                                                                 
    13667;  2022101311;   3;0;   16.7;   72;   20.0;eor                                                                                                                                                 
    13667;  2022101312;   3;0;   18.4;   63;   26.2;eor                                                                                                                                                 
    13667;  2022101313;   3;0;   18.7;   60;   22.3;eor                                                                                                                                                 
    13667;  2022101314;   3;0;   18.1;   64;   19.5;eor                                                                                                                                                 
    13667;  2022101315;   3;0;   17.5;   69;   18.9;eor                                                                                                                                                 
    13667;  2022101316;   3;0;   17.0;   70;   16.8;eor                                                                                                                                                 
    13667;  2022101317;   3;0;   15.4;   85;   14.2;eor                                                                                                                                                 
    13667;  2022101318;   3;0;   15.1;   79;   14.1;eor                                                                                                                                                 
    13667;  2022101319;   3;0;   14.7;   81;   13.5;eor                                                                                                                                                 
    13667;  2022101320;   3;0;   14.7;   79;   13.6;eor                                                                                                                                                 
    13667;  2022101321;   3;0;   14.5;   81;   13.1;eor                                                                                                                                                 
    13667;  2022101322;   3;0;   14.0;   87;   12.9;eor                                                                                                                                                 
    13667;  2022101323;   3;0;   14.1;   83;   12.9;eor                                                                                                                                                 
    13667;  2022101400;   3;0;   13.7;   85;   12.8;eor                                                                                                                                                 
    13667;  2022101401;   3;0;   13.9;   83;   13.0;eor                                                                                                                                                 
    13667;  2022101402;   3;0;   14.1;   80;   13.3;eor                                                                                                                                                 
    13667;  2022101403;   3;0;   14.0;   78;   13.4;eor                                                                                                                                                 
    13667;  2022101404;   3;0;   14.1;   79;   13.5;eor                                                                                                                                                 
    13667;  2022101405;   3;0;   14.2;   79;   13.8;eor                                                                                                                                                 
    13667;  2022101406;   3;0;   14.4;   78;   13.9;eor                                                                                                                                                 
    13667;  2022101407;   3;0;   14.3;   83;   13.6;eor                                                                                                                                                 
    13667;  2022101408;   3;0;   14.9;   78;   15.0;eor                                                                                                                                                 
    13667;  2022101409;   3;0;   15.8;   78;   17.8;eor                                                                                                                                                 
    13667;  2022101410;   3;0;   17.1;   70;   18.2;eor                                                                                                                                                 
    13667;  2022101411;   3;0;   17.6;   71;   19.4;eor                                                                                                                                                 
    13667;  2022101412;   3;0;   17.8;   71;   19.4;eor                                                                                                                                                 
    13667;  2022101413;   3;0;   17.1;   77;   16.7;eor                                                                                                                                                 
    13667;  2022101414;   3;0;   16.9;   83;   16.7;eor                                                                                                                                                 
    13667;  2022101415;   3;0;   17.0;   79;   17.3;eor                                                                                                                                                 
    13667;  2022101416;   3;0;   16.5;   79;   15.5;eor                                                                                                                                                 
    13667;  2022101417;   3;0;   15.5;   81;   14.2;eor                                                                                                                                                 
    13667;  2022101418;   3;0;   16.0;   81;   14.6;eor                                                                                                                                                 
    13667;  2022101419;   3;0;   15.2;   89;   14.3;eor                                                                                                                                                 
    13667;  2022101420;   3;0;   15.7;   88;   14.5;eor                                                                                                                                                 
    13667;  2022101421;   3;0;   15.9;   88;   14.8;eor                                                                                                                                                 
    13667;  2022101422;   3;0;   16.1;   88;   15.0;eor                                                                                                                                                 
    13667;  2022101423;   3;0;   16.3;   88;   15.1;eor                                                                                                                                                 
    13667;  2022101500;   3;0;   16.3;   90;   15.2;eor                                                                                                                                                 
    13667;  2022101501;   3;0;   16.7;   87;   15.4;eor                                                                                                                                                 
    13667;  2022101502;   3;0;   16.3;   89;   15.2;eor                                                                                                                                                 
    13667;  2022101503;   3;0;   16.2;   88;   15.2;eor                                                                                                                                                 
    13667;  2022101504;   3;0;   15.8;   90;   14.9;eor                                                                                                                                                 
    13667;  2022101505;   3;0;   16.2;   84;   15.2;eor                                                                                                                                                 
    13667;  2022101506;   3;0;   15.9;   86;   14.7;eor                                                                                                                                                 
    13667;  2022101507;   3;0;   16.1;   83;   15.0;eor                                                                                                                                                 
    13667;  2022101508;   3;0;   17.3;   73;   18.4;eor                                                                                                                                                 
    13667;  2022101509;   3;0;   17.4;   75;   17.5;eor                                                                                                                                                 
    13667;  2022101510;   3;0;   17.8;   71;   19.4;eor                                                                                                                                                 
    13667;  2022101511;   3;0;   17.9;   69;   18.7;eor                                                                                                                                                 
    13667;  2022101512;   3;0;   19.2;   63;   21.3;eor                                                                                                                                                 
    13667;  2022101513;   3;0;   18.9;   68;   21.2;eor                                                                                                                                                 
    13667;  2022101514;   3;0;   18.9;   66;   20.3;eor                                                                                                                                                 
    13667;  2022101515;   3;0;   18.9;   67;   19.4;eor                                                                                                                                                 
    13667;  2022101516;   3;0;   18.4;   70;   17.8;eor                                                                                                                                                 
    13667;  2022101517;   3;0;   17.3;   80;   16.7;eor                                                                                                                                                 
    13667;  2022101518;   3;0;   18.0;   73;   17.3;eor                                                                                                                                                 
    13667;  2022101519;   3;0;   17.3;   80;   16.5;eor                                                                                                                                                 
    13667;  2022101520;   3;0;   16.8;   82;   16.0;eor                                                                                                                                                 
    13667;  2022101521;   3;0;   17.0;   80;   16.2;eor                                                                                                                                                 
    13667;  2022101522;   3;0;   16.5;   83;   15.7;eor                                                                                                                                                 
    13667;  2022101523;   3;0;   16.5;   81;   15.6;eor                                                                                                                                                 
    13667;  2022101600;   3;0;   16.8;   78;   16.0;eor                                                                                                                                                 
    13667;  2022101601;   3;0;   16.2;   82;   15.0;eor                                                                                                                                                 
    13667;  2022101602;   3;0;   16.1;   82;   15.1;eor                                                                                                                                                 
    13667;  2022101603;   3;0;   16.0;   81;   15.0;eor                                                                                                                                                 
    13667;  2022101604;   3;0;   16.3;   79;   15.4;eor                                                                                                                                                 
    13667;  2022101605;   3;0;   16.3;   79;   15.5;eor                                                                                                                                                 
    13667;  2022101606;   3;0;   16.5;   77;   15.7;eor                                                                                                                                                 
    13667;  2022101607;   3;0;   17.1;   72;   16.9;eor                                                                                                                                                 
    13667;  2022101608;   3;0;   17.5;   72;   18.8;eor                                                                                                                                                 
    13667;  2022101609;   3;0;   18.8;   67;   20.3;eor                                                                                                                                                 
    13667;  2022101610;   3;0;   21.6;   55;   27.3;eor                                                                                                                                                 
    13667;  2022101611;   3;0;   23.5;   43;   28.3;eor                                                                                                                                                 
    13667;  2022101612;   3;0;   23.8;   43;   29.8;eor                                                                                                                                                 
    13667;  2022101613;   3;0;   23.9;   44;   28.2;eor                                                                                                                                                 
    13667;  2022101614;   3;0;   23.7;   45;   24.3;eor                                                                                                                                                 
    13667;  2022101615;   3;0;   23.5;   47;   24.1;eor                                                                                                                                                 
    13667;  2022101616;   3;0;   22.9;   49;   22.1;eor                                                                                                                                                 
    13667;  2022101617;   3;0;   20.4;   65;   18.1;eor                                                                                                                                                 
    13667;  2022101618;   3;0;   19.4;   71;   17.5;eor                                                                                                                                                 
    13667;  2022101619;   3;0;   19.5;   63;   17.8;eor                                                                                                                                                 
    13667;  2022101620;   3;0;   18.6;   65;   16.9;eor                                                                                                                                                 
    13667;  2022101621;   3;0;   17.3;   70;   15.4;eor                                                                                                                                                 
    13667;  2022101622;   3;0;   17.9;   66;   16.4;eor                                                                                                                                                 
    13667;  2022101623;   3;0;   17.0;   70;   15.0;eor                                                                                                                                                 
    13667;  2022101700;   3;0;   17.1;   69;   15.2;eor                                                                                                                                                 
    13667;  2022101701;   3;0;   16.9;   70;   15.1;eor                                                                                                                                                 
    13667;  2022101702;   3;0;   14.6;   84;   12.8;eor                                                                                                                                                 
    13667;  2022101703;   3;0;   15.1;   79;   13.4;eor                                                                                                                                                 
    13667;  2022101704;   3;0;   14.6;   83;   12.7;eor                                                                                                                                                 
    13667;  2022101705;   3;0;   14.4;   84;   12.5;eor                                                                                                                                                 
    13667;  2022101706;   3;0;   14.0;   85;   12.4;eor                                                                                                                                                 
    13667;  2022101707;   3;0;   14.6;   83;   17.2;eor                                                                                                                                                 
    13667;  2022101708;   3;0;   16.1;   78;   18.3;eor                                                                                                                                                 
    13667;  2022101709;   3;0;   19.6;   65;   31.5;eor                                                                                                                                                 
    13667;  2022101710;   3;0;   20.0;   66;   21.6;eor                                                                                                                                                 
    13667;  2022101711;   3;0;   21.8;   57;   22.8;eor                                                                                                                                                 
    13667;  2022101712;   3;0;   24.1;   43;   26.6;eor                                                                                                                                                 
    13667;  2022101713;   3;0;   24.7;   42;   27.6;eor                                                                                                                                                 
    13667;  2022101714;   3;0;   24.6;   43;   24.9;eor                                                                                                                                                 
    13667;  2022101715;   3;0;   24.0;   46;   23.9;eor                                                                                                                                                 
    13667;  2022101716;   3;0;   22.9;   50;   21.7;eor                                                                                                                                                 
    13667;  2022101717;   3;0;   20.9;   57;   18.6;eor                                                                                                                                                 
    13667;  2022101718;   3;0;   19.4;   65;   17.6;eor                                                                                                                                                 
    13667;  2022101719;   3;0;   19.0;   63;   17.2;eor                                                                                                                                                 
    13667;  2022101720;   3;0;   17.9;   66;   16.1;eor                                                                                                                                                 
    13667;  2022101721;   3;0;   17.4;   67;   16.0;eor                                                                                                                                                 
    13667;  2022101722;   3;0;   17.9;   65;   17.2;eor                                                                                                                                                 
    13667;  2022101723;   3;0;   18.4;   62;   17.6;eor                                                                                                                                                 
